5.1 ; 3.85 ; 0.1
5.1 ; 3.9 ; 0.1
5.1 ; 3.95 ; 0.1
5.1 ; 4 ; 0.1
5.1 ; 4.05 ; 0.1
5.1 ; 4.1 ; 0.1
5.1 ; 4.15 ; 0.1
5.1 ; 4.2 ; 0.1
5.1 ; 4.25 ; 0.1
5.1 ; 4.3 ; 0.1
5.1 ; 4.35 ; 0.1
5.1 ; 4.4 ; 0.1
5.1 ; 4.45 ; 0.1
5.1 ; 4.5 ; 0.1
5.1 ; 4.55 ; 0.1
5.1 ; 4.6 ; 0.1
5.1 ; 4.65 ; 0.1
5.1 ; 4.7 ; 0.1
5.1 ; 4.75 ; 0.1
5.1 ; 4.8 ; 0.1
5.1 ; 4.85 ; 0.1
5.1 ; 4.9 ; 0.1
5.1 ; 4.95 ; 0.1
5.1 ; 5 ; 0.1
5.1 ; 0.450001 ; 0.1
5.1 ; 0.500001 ; 0.1
5.1 ; 0.550001 ; 0.1
5.1 ; 0.600001 ; 0.1
5.1 ; 0.650001 ; 0.1
5.1 ; 0.700001 ; 0.1
5.1 ; 0.750001 ; 0.1
5.1 ; 0.800001 ; 0.1
5.1 ; 0.850001 ; 0.1
5.1 ; 0.900001 ; 0.1
5.1 ; 0.950001 ; 0.1
5.1 ; 1 ; 0.1
5.1 ; 1.05 ; 0.1
5.1 ; 1.1 ; 0.1
5.1 ; 1.15 ; 0.1
5.1 ; 1.2 ; 0.1
5.1 ; 1.25 ; 0.1
5.1 ; 1.3 ; 0.1
5.1 ; 1.35 ; 0.1
5.1 ; 1.4 ; 0.1
5.1 ; 1.45 ; 0.1
5.1 ; 1.5 ; 0.1
5.1 ; 1.55 ; 0.1
5.1 ; 1.6 ; 0.1
5.1 ; 1.65 ; 0.1
5.1 ; 1.7 ; 0.1
5.1 ; 1.75 ; 0.1
5.1 ; 1.8 ; 0.1
5.1 ; 1.85 ; 0.1
5.1 ; 1.9 ; 0.1
5.1 ; 1.95 ; 0.1
5.1 ; 2 ; 0.1
5.1 ; 2.05 ; 0.1
5.1 ; 2.1 ; 0.1
5.1 ; 2.15 ; 0.1
5.1 ; 2.2 ; 0.1
5.1 ; 2.25 ; 0.1
5.1 ; 2.3 ; 0.1
5.1 ; 2.35 ; 0.1
5.1 ; 2.4 ; 0.1
5.1 ; 2.45 ; 0.1
5.1 ; 2.5 ; 0.1
5.1 ; 2.55 ; 0.1
5.1 ; 2.6 ; 0.1
5.1 ; 2.65 ; 0.1
5.1 ; 2.7 ; 0.1
5.1 ; 2.75 ; 0.1
5.1 ; 2.8 ; 0.1
5.1 ; 2.85 ; 0.1
5.1 ; 2.9 ; 0.1
5.1 ; 2.95 ; 0.1
5.1 ; 3 ; 0.1
5.1 ; 3.05 ; 0.1
5.1 ; 3.1 ; 0.1
5.1 ; 3.15 ; 0.1
5.1 ; 3.2 ; 0.1
5.1 ; 3.25 ; 0.1
5.1 ; 3.3 ; 0.1
5.1 ; 3.35 ; 0.1
5.1 ; 3.4 ; 0.1
5.1 ; 3.45 ; 0.1
5.1 ; 3.5 ; 0.1
5.1 ; 3.55 ; 0.1
5.1 ; 3.6 ; 0.1
5.1 ; 3.65 ; 0.1
5.1 ; 3.7 ; 0.1
5.1 ; 3.75 ; 0.1
5.1 ; 3.8 ; 0.1
5.1 ; 3.85 ; 0.1
5.1 ; 3.9 ; 0.1
5.1 ; 3.95 ; 0.1
5.1 ; 2.85 ; 0.1
5.1 ; 2.9 ; 0.1
5.1 ; 2.95 ; 0.1
5.1 ; 3 ; 0.1
5.1 ; 3.05 ; 0.1
5.1 ; 3.1 ; 0.1
5.1 ; 3.15 ; 0.1
5.1 ; 3.2 ; 0.1
5.1 ; 3.25 ; 0.1
5.1 ; 3.3 ; 0.1
5.1 ; 3.35 ; 0.1
5.1 ; 3.4 ; 0.1
5.1 ; 3.45 ; 0.1
5.1 ; 3.5 ; 0.1
5.1 ; 3.55 ; 0.1
5.1 ; 3.6 ; 0.1
5.1 ; 3.65 ; 0.1
5.1 ; 3.7 ; 0.1
5.1 ; 3.75 ; 0.1
5.1 ; 3.8 ; 0.1
5.1 ; 3.85 ; 0.1
5.1 ; 3.9 ; 0.1
5.1 ; 3.95 ; 0.1
5.1 ; 4 ; 0.1
5.1 ; 4.05 ; 0.1
5.1 ; 4.1 ; 0.1
5.1 ; 4.15 ; 0.1
5.1 ; 4.2 ; 0.1
5.1 ; 4.25 ; 0.1
5.1 ; 4.3 ; 0.1
5.1 ; 4.35 ; 0.1
5.1 ; 4.4 ; 0.1
5.1 ; 4.45 ; 0.1
5.1 ; 4.5 ; 0.1
5.1 ; -4.2 ; 0.1
5.1 ; -4.15 ; 0.1
5.1 ; -4.1 ; 0.1
5.1 ; -4.05 ; 0.1
5.1 ; -4 ; 0.1
5.1 ; -3.95 ; 0.1
5.1 ; -3.9 ; 0.1
5.1 ; -3.85 ; 0.1
5.1 ; -3.8 ; 0.1
5.1 ; -3.75 ; 0.1
5.1 ; -3.7 ; 0.1
5.1 ; -3.65 ; 0.1
5.1 ; -3.6 ; 0.1
5.1 ; -3.55 ; 0.1
5.1 ; -3.5 ; 0.1
5.1 ; -3.45 ; 0.1
5.1 ; -3.4 ; 0.1
5.1 ; -3.35 ; 0.1
5.1 ; -3.3 ; 0.1
5.1 ; -3.25 ; 0.1
5.1 ; -3.2 ; 0.1
5.1 ; -3.15 ; 0.1
5.1 ; -3.1 ; 0.1
5.1 ; -3.05 ; 0.1
5.1 ; -3 ; 0.1
5.1 ; -2.95 ; 0.1
5.1 ; -2.9 ; 0.1
5.1 ; -2.85 ; 0.1
5.1 ; -2.8 ; 0.1
5.1 ; -2.75 ; 0.1
5.1 ; -2.7 ; 0.1
5.1 ; -2.65 ; 0.1
5.1 ; -2.6 ; 0.1
5.1 ; -2.55 ; 0.1
5.1 ; -2.5 ; 0.1
5.1 ; -2.45 ; 0.1
5.1 ; -2.4 ; 0.1
5.1 ; -2.35 ; 0.1
5.1 ; -2.3 ; 0.1
5.1 ; -2.25 ; 0.1
5.1 ; -2.2 ; 0.1
5.1 ; -2.15 ; 0.1
5.1 ; -2.1 ; 0.1
5.1 ; -2.05 ; 0.1
5.1 ; -2 ; 0.1
5.1 ; -1.95 ; 0.1
5.1 ; -1.9 ; 0.1
5.1 ; -1.85 ; 0.1
5.1 ; -1.8 ; 0.1
5.1 ; -1.75 ; 0.1
5.1 ; -1.7 ; 0.1
5.1 ; -1.65 ; 0.1
5.1 ; -1.6 ; 0.1
5.1 ; -1.55 ; 0.1
5.1 ; -1.5 ; 0.1
5.1 ; -1.45 ; 0.1
5.1 ; -1.4 ; 0.1
5.1 ; -1.35 ; 0.1
5.1 ; -1.3 ; 0.1
5.1 ; -1.25 ; 0.1
5.1 ; -1.2 ; 0.1
5.1 ; -1.15 ; 0.1
5.1 ; -1.1 ; 0.1
5.1 ; -1.05 ; 0.1
5.1 ; -0.999999 ; 0.1
5.1 ; -0.949999 ; 0.1
5.1 ; -0.899999 ; 0.1
5.1 ; -0.849999 ; 0.1
5.1 ; -0.799999 ; 0.1
5.1 ; -0.749999 ; 0.1
5.1 ; -0.699999 ; 0.1
5.1 ; -0.649999 ; 0.1
5.1 ; -0.599999 ; 0.1
5.1 ; -0.549999 ; 0.1
5.1 ; -0.499999 ; 0.1
5.1 ; -0.449999 ; 0.1
5.1 ; -0.399999 ; 0.1
5.1 ; -0.349999 ; 0.1
5.1 ; -0.299999 ; 0.1
5.1 ; -0.249999 ; 0.1
5.1 ; -0.199999 ; 0.1
5.1 ; -0.149999 ; 0.1
5.1 ; -0.0999991 ; 0.1
5.1 ; -0.0499991 ; 0.1
5.1 ; 9.2946e-07 ; 0.1
5.1 ; 0.0500009 ; 0.1
5.1 ; 0.100001 ; 0.1
5.1 ; 0.150001 ; 0.1
5.1 ; 0.200001 ; 0.1
5.1 ; 0.250001 ; 0.1
5.1 ; 0.300001 ; 0.1
5.1 ; 0.350001 ; 0.1
5.1 ; 0.400001 ; 0.1
5.1 ; 0.450001 ; 0.1
5.1 ; 0.500001 ; 0.1
5.1 ; 0.550001 ; 0.1
5.1 ; 0.600001 ; 0.1
5.1 ; 0.650001 ; 0.1
5.1 ; 0.700001 ; 0.1
5.1 ; 0.750001 ; 0.1
5.1 ; 0.800001 ; 0.1
5.1 ; 0.850001 ; 0.1
5.1 ; 0.900001 ; 0.1
5.1 ; 0.950001 ; 0.1
5.1 ; 1 ; 0.1
5.1 ; 1.05 ; 0.1
5.1 ; 1.1 ; 0.1
5.1 ; 1.15 ; 0.1
5.1 ; 1.2 ; 0.1
5.1 ; 1.25 ; 0.1
5.1 ; 1.3 ; 0.1
5.1 ; 1.35 ; 0.1
5.1 ; 1.4 ; 0.1
5.1 ; 1.45 ; 0.1
5.1 ; 1.5 ; 0.1
5.1 ; 1.55 ; 0.1
5.1 ; 1.6 ; 0.1
5.1 ; 1.65 ; 0.1
5.1 ; 1.7 ; 0.1
5.1 ; 1.75 ; 0.1
5.1 ; 1.8 ; 0.1
5.1 ; 1.85 ; 0.1
5.1 ; 1.9 ; 0.1
5.1 ; 1.95 ; 0.1
5.1 ; 2 ; 0.1
5.1 ; 2.05 ; 0.1
5.1 ; 2.1 ; 0.1
5.1 ; 2.15 ; 0.1
5.1 ; 2.2 ; 0.1
5.1 ; 2.25 ; 0.1
5.1 ; 2.3 ; 0.1
5.1 ; 2.35 ; 0.1
5.1 ; 2.4 ; 0.1
5.1 ; 2.45 ; 0.1
5.1 ; 2.5 ; 0.1
5.1 ; 2.55 ; 0.1
5.1 ; 2.6 ; 0.1
5.1 ; 2.65 ; 0.1
5.1 ; 2.7 ; 0.1
5.1 ; 2.75 ; 0.1
5.1 ; 2.8 ; 0.1
5.1 ; 2.85 ; 0.1
5.1 ; 2.9 ; 0.1
5.1 ; 2.95 ; 0.1
5.1 ; 3 ; 0.1
5.1 ; 3.05 ; 0.1
5.1 ; 3.1 ; 0.1
5.1 ; 3.15 ; 0.1
5.1 ; 3.2 ; 0.1
5.1 ; 3.25 ; 0.1
5.1 ; 3.3 ; 0.1
5.1 ; 3.35 ; 0.1
5.1 ; 3.4 ; 0.1
5.1 ; 3.45 ; 0.1
5.1 ; 3.5 ; 0.1
5.1 ; 3.55 ; 0.1
5.1 ; 3.6 ; 0.1
5.1 ; 3.65 ; 0.1
5.1 ; 3.7 ; 0.1
5.1 ; 3.75 ; 0.1
5.1 ; 3.8 ; 0.1
5.1 ; 3.85 ; 0.1
5.1 ; 3.9 ; 0.1
5.1 ; 3.95 ; 0.1
5.1 ; 4 ; 0.1
5.1 ; 4.05 ; 0.1
5.1 ; 4.1 ; 0.1
5.1 ; 4.15 ; 0.1
5.1 ; 4.2 ; 0.1
5.1 ; 4.25 ; 0.1
5.1 ; 4.3 ; 0.1
5.1 ; 4.35 ; 0.1
5.1 ; -3.65 ; 0.1
5.1 ; -3.6 ; 0.1
5.1 ; -3.55 ; 0.1
5.1 ; -3.5 ; 0.1
5.1 ; -3.45 ; 0.1
5.1 ; -3.4 ; 0.1
5.1 ; -3.35 ; 0.1
5.1 ; -3.3 ; 0.1
5.1 ; -3.25 ; 0.1
5.1 ; -3.2 ; 0.1
5.1 ; -3.15 ; 0.1
5.1 ; -3.1 ; 0.1
5.1 ; -3.05 ; 0.1
5.1 ; -3 ; 0.1
5.1 ; -2.95 ; 0.1
5.1 ; -2.9 ; 0.1
5.1 ; -2.85 ; 0.1
5.1 ; -2.8 ; 0.1
5.1 ; -2.75 ; 0.1
5.1 ; -2.7 ; 0.1
5.1 ; -2.65 ; 0.1
5.1 ; -2.6 ; 0.1
5.1 ; -2.55 ; 0.1
5.1 ; -2.5 ; 0.1
5.1 ; -2.45 ; 0.1
5.1 ; -2.4 ; 0.1
5.1 ; -2.35 ; 0.1
5.1 ; -2.3 ; 0.1
5.1 ; -2.25 ; 0.1
5.1 ; -2.2 ; 0.1
5.1 ; -2.15 ; 0.1
5.1 ; -2.1 ; 0.1
5.1 ; -2.05 ; 0.1
5.1 ; -2 ; 0.1
5.1 ; -1.95 ; 0.1
5.1 ; -1.9 ; 0.1
5.1 ; -1.85 ; 0.1
5.1 ; -1.8 ; 0.1
5.1 ; -1.75 ; 0.1
5.1 ; -1.7 ; 0.1
5.1 ; -1.65 ; 0.1
5.1 ; -1.6 ; 0.1
5.1 ; -1.55 ; 0.1
5.1 ; -1.5 ; 0.1
5.1 ; -1.45 ; 0.1
5.1 ; -1.4 ; 0.1
5.1 ; -1.35 ; 0.1
5.1 ; -1.3 ; 0.1
5.1 ; -1.25 ; 0.1
5.1 ; -1.2 ; 0.1
5.1 ; -1.15 ; 0.1
5.1 ; -1.1 ; 0.1
5.1 ; -1.05 ; 0.1
5.1 ; -0.999999 ; 0.1
5.1 ; -0.949999 ; 0.1
5.1 ; -0.899999 ; 0.1
5.1 ; -0.849999 ; 0.1
5.1 ; -0.799999 ; 0.1
5.1 ; -0.749999 ; 0.1
5.1 ; -0.699999 ; 0.1
5.1 ; -0.649999 ; 0.1
5.1 ; -0.599999 ; 0.1
5.1 ; -0.549999 ; 0.1
5.1 ; -0.499999 ; 0.1
5.1 ; -0.449999 ; 0.1
5.1 ; -0.399999 ; 0.1
5.1 ; -0.349999 ; 0.1
5.1 ; -0.299999 ; 0.1
5.1 ; -0.249999 ; 0.1
5.1 ; -0.199999 ; 0.1
5.1 ; -0.149999 ; 0.1
5.1 ; -0.0999991 ; 0.1
5.1 ; -0.0499991 ; 0.1
5.1 ; 9.2946e-07 ; 0.1
5.1 ; 0.0500009 ; 0.1
5.1 ; 0.100001 ; 0.1
5.1 ; 0.150001 ; 0.1
5.1 ; 0.200001 ; 0.1
5.1 ; 0.250001 ; 0.1
5.1 ; 0.300001 ; 0.1
5.1 ; 0.350001 ; 0.1
5.1 ; 0.400001 ; 0.1
5.1 ; 0.450001 ; 0.1
5.1 ; 0.500001 ; 0.1
5.1 ; 0.550001 ; 0.1
5.1 ; 0.600001 ; 0.1
5.1 ; 0.650001 ; 0.1
5.1 ; 0.700001 ; 0.1
5.1 ; 0.750001 ; 0.1
5.1 ; 0.800001 ; 0.1
5.1 ; 0.850001 ; 0.1
5.1 ; 0.900001 ; 0.1
5.1 ; 0.950001 ; 0.1
5.1 ; 1 ; 0.1
5.1 ; 1.05 ; 0.1
5.1 ; 1.1 ; 0.1
5.1 ; 1.15 ; 0.1
5.1 ; 1.2 ; 0.1
5.1 ; 1.25 ; 0.1
5.1 ; 1.3 ; 0.1
5.1 ; 1.35 ; 0.1
5.1 ; 1.4 ; 0.1
5.1 ; 1.45 ; 0.1
5.1 ; 1.5 ; 0.1
5.1 ; 1.55 ; 0.1
5.1 ; 1.6 ; 0.1
5.1 ; 1.65 ; 0.1
5.1 ; 1.7 ; 0.1
5.1 ; 1.75 ; 0.1
5.1 ; 1.8 ; 0.1
5.1 ; 1.85 ; 0.1
5.1 ; 1.9 ; 0.1
5.1 ; 1.95 ; 0.1
5.1 ; 2 ; 0.1
5.1 ; 2.05 ; 0.1
5.1 ; 2.1 ; 0.1
5.1 ; 2.15 ; 0.1
5.1 ; 2.2 ; 0.1
5.1 ; 2.25 ; 0.1
5.1 ; 2.3 ; 0.1
5.1 ; 2.35 ; 0.1
5.1 ; 2.4 ; 0.1
5.1 ; 2.45 ; 0.1
5.1 ; 2.5 ; 0.1
5.1 ; 2.55 ; 0.1
5.1 ; 2.6 ; 0.1
5.1 ; 2.65 ; 0.1
5.1 ; 2.7 ; 0.1
5.1 ; 2.75 ; 0.1
5.1 ; 2.8 ; 0.1
5.1 ; 2.85 ; 0.1
5.1 ; 2.9 ; 0.1
5.1 ; 2.95 ; 0.1
5.1 ; 3 ; 0.1
5.1 ; 3.05 ; 0.1
5.1 ; 3.1 ; 0.1
5.1 ; 3.15 ; 0.1
5.1 ; 3.2 ; 0.1
5.1 ; 3.25 ; 0.1
5.1 ; 3.3 ; 0.1
5.1 ; 3.35 ; 0.1
5.1 ; 3.4 ; 0.1
5.1 ; 3.45 ; 0.1
5.1 ; 3.5 ; 0.1
5.1 ; 3.55 ; 0.1
5.1 ; 3.6 ; 0.1
5.1 ; 3.65 ; 0.1
5.1 ; 3.7 ; 0.1
5.1 ; 3.75 ; 0.1
5.1 ; 3.8 ; 0.1
5.1 ; 3.85 ; 0.1
5.1 ; 3.9 ; 0.1
5.1 ; 3.95 ; 0.1
5.1 ; 4 ; 0.1
5.1 ; 4.05 ; 0.1
5.1 ; 4.1 ; 0.1
5.1 ; 4.15 ; 0.1
5.1 ; 4.2 ; 0.1
5.1 ; 4.25 ; 0.1
5.1 ; 4.3 ; 0.1
5.1 ; 4.35 ; 0.1
5.1 ; 4.4 ; 0.1
5.1 ; 4.45 ; 0.1
5.1 ; 4.5 ; 0.1
5.1 ; 4.55 ; 0.1
5.1 ; 4.6 ; 0.1
5.1 ; 4.65 ; 0.1
5.1 ; 4.7 ; 0.1
5.1 ; 4.75 ; 0.1
5.1 ; 4.8 ; 0.1
5.1 ; 4.85 ; 0.1
5.1 ; 4.9 ; 0.1
5.1 ; 4.95 ; 0.1
5.1 ; 5 ; 0.1
5.1 ; 5.05 ; 0.1
5.1 ; 5.1 ; 0.1
5.1 ; 5.15 ; 0.1
5.1 ; 5.2 ; 0.1
5.1 ; 5.25 ; 0.1
5.1 ; 5.3 ; 0.1
5.1 ; 5.35 ; 0.1
5.1 ; 5.4 ; 0.1
5.1 ; 5.45 ; 0.1
5.1 ; 5.5 ; 0.1
5.1 ; 5.55 ; 0.1
5.1 ; 5.6 ; 0.1
5.1 ; 5.65 ; 0.1
5.1 ; 5.7 ; 0.1
5.1 ; 5.75001 ; 0.1
5.1 ; 5.8 ; 0.1
5.1 ; 5.85 ; 0.1
5.1 ; 5.90001 ; 0.1
5.1 ; 5.95001 ; 0.1
5.1 ; 6.00001 ; 0.1
5.1 ; -4.05 ; 0.1
5.1 ; -4 ; 0.1
5.1 ; -3.95 ; 0.1
5.1 ; -3.9 ; 0.1
5.1 ; -3.85 ; 0.1
5.1 ; -3.8 ; 0.1
5.1 ; -3.75 ; 0.1
5.1 ; -3.7 ; 0.1
5.1 ; -3.65 ; 0.1
5.1 ; -3.6 ; 0.1
5.1 ; -3.55 ; 0.1
5.1 ; -3.5 ; 0.1
5.1 ; -3.45 ; 0.1
5.1 ; -3.4 ; 0.1
5.1 ; -3.35 ; 0.1
5.1 ; -3.3 ; 0.1
5.1 ; -3.25 ; 0.1
5.1 ; -3.2 ; 0.1
5.1 ; -3.15 ; 0.1
5.1 ; -3.1 ; 0.1
5.1 ; -3.05 ; 0.1
5.1 ; -3 ; 0.1
5.1 ; -2.95 ; 0.1
5.1 ; -2.9 ; 0.1
5.1 ; -2.85 ; 0.1
5.1 ; -2.8 ; 0.1
5.1 ; -2.75 ; 0.1
5.1 ; -2.7 ; 0.1
5.1 ; -2.65 ; 0.1
5.1 ; -2.6 ; 0.1
5.1 ; -2.55 ; 0.1
5.1 ; -2.5 ; 0.1
5.1 ; -2.45 ; 0.1
5.1 ; -2.4 ; 0.1
5.1 ; -2.35 ; 0.1
5.1 ; -2.3 ; 0.1
5.1 ; -2.25 ; 0.1
5.1 ; -2.2 ; 0.1
5.1 ; -2.15 ; 0.1
5.1 ; -2.1 ; 0.1
5.1 ; -2.05 ; 0.1
5.1 ; -2 ; 0.1
5.1 ; -1.95 ; 0.1
5.1 ; -1.9 ; 0.1
5.1 ; -1.85 ; 0.1
5.1 ; -1.8 ; 0.1
5.1 ; -1.75 ; 0.1
5.1 ; -1.7 ; 0.1
5.1 ; -1.65 ; 0.1
5.1 ; -1.6 ; 0.1
5.1 ; -1.55 ; 0.1
5.1 ; -1.5 ; 0.1
5.1 ; -1.45 ; 0.1
5.1 ; -1.4 ; 0.1
5.1 ; -1.35 ; 0.1
5.1 ; -1.3 ; 0.1
5.1 ; -1.25 ; 0.1
5.1 ; -1.2 ; 0.1
5.1 ; -1.15 ; 0.1
5.1 ; -1.1 ; 0.1
5.1 ; -1.05 ; 0.1
5.1 ; -0.999999 ; 0.1
5.1 ; -0.949999 ; 0.1
5.1 ; -0.899999 ; 0.1
5.1 ; -0.849999 ; 0.1
5.1 ; -0.799999 ; 0.1
5.1 ; -0.749999 ; 0.1
5.1 ; -0.699999 ; 0.1
5.1 ; -0.649999 ; 0.1
5.1 ; -0.599999 ; 0.1
5.1 ; -0.549999 ; 0.1
5.1 ; -0.499999 ; 0.1
5.1 ; -0.449999 ; 0.1
5.1 ; -0.399999 ; 0.1
5.1 ; -0.349999 ; 0.1
5.1 ; -0.299999 ; 0.1
5.1 ; -0.249999 ; 0.1
5.1 ; -0.199999 ; 0.1
5.1 ; -0.149999 ; 0.1
5.1 ; -0.0999991 ; 0.1
5.1 ; -0.0499991 ; 0.1
5.1 ; 9.2946e-07 ; 0.1
5.1 ; 0.0500009 ; 0.1
5.1 ; 0.100001 ; 0.1
5.1 ; 0.150001 ; 0.1
5.1 ; 0.200001 ; 0.1
5.1 ; 0.250001 ; 0.1
5.1 ; 0.300001 ; 0.1
5.1 ; 0.350001 ; 0.1
5.1 ; 0.400001 ; 0.1
5.1 ; 0.450001 ; 0.1
5.1 ; 0.500001 ; 0.1
5.1 ; 0.550001 ; 0.1
5.1 ; 0.600001 ; 0.1
